RUN	scala.simulations.GitHubSearch	githubsearch	1683839218047	 	3.3.1
USER	Usuario Estandar	319	END	1683839219481	1683839235315
USER	Usuario Estandar	934	END	1683839219645	1683839235327
USER	Usuario Estandar	335	END	1683839219483	1683839235375
USER	Usuario Estandar	345	END	1683839219484	1683839235375
USER	Usuario Estandar	342	END	1683839219484	1683839235375
USER	Usuario Estandar	338	END	1683839219483	1683839235375
USER	Usuario Estandar	330	END	1683839219482	1683839235391
USER	Usuario Estandar	333	END	1683839219482	1683839235391
USER	Usuario Estandar	339	END	1683839219483	1683839235391
USER	Usuario Estandar	341	END	1683839219484	1683839235391
USER	Usuario Estandar	354	END	1683839219485	1683839235391
USER	Usuario Estandar	346	END	1683839219484	1683839235391
USER	Usuario Estandar	351	END	1683839219485	1683839235391
USER	Usuario Estandar	344	END	1683839219484	1683839235391
USER	Usuario Estandar	349	END	1683839219485	1683839235391
USER	Usuario Estandar	437	END	1683839219497	1683839235391
USER	Usuario Estandar	453	END	1683839219510	1683839235391
USER	Usuario Estandar	352	END	1683839219485	1683839235391
USER	Usuario Estandar	455	END	1683839219511	1683839235391
USER	Usuario Estandar	347	END	1683839219484	1683839235391
USER	Usuario Estandar	446	END	1683839219499	1683839235391
USER	Usuario Avanzado	1006	END	1683839219656	1683839235391
USER	Usuario Estandar	350	END	1683839219485	1683839235391
USER	Usuario Estandar	328	END	1683839219482	1683839235392
USER	Usuario Estandar	331	END	1683839219482	1683839235392
USER	Usuario Estandar	466	END	1683839219513	1683839235421
USER	Usuario Estandar	461	END	1683839219512	1683839235421
USER	Usuario Estandar	474	END	1683839219517	1683839235421
USER	Usuario Estandar	510	END	1683839219523	1683839235421
USER	Usuario Estandar	490	END	1683839219520	1683839235422
USER	Usuario Estandar	464	END	1683839219512	1683839235422
USER	Usuario Estandar	514	END	1683839219523	1683839235422
USER	Usuario Estandar	512	END	1683839219523	1683839235422
USER	Usuario Estandar	494	END	1683839219520	1683839235422
USER	Usuario Estandar	506	END	1683839219522	1683839235422
USER	Usuario Estandar	478	END	1683839219518	1683839235423
USER	Usuario Estandar	496	END	1683839219520	1683839235423
USER	Usuario Estandar	516	END	1683839219524	1683839235452
USER	Usuario Estandar	477	END	1683839219518	1683839235452
USER	Usuario Avanzado	1055	END	1683839222065	1683839235452
USER	Usuario Estandar	457	END	1683839219511	1683839235452
USER	Usuario Estandar	473	END	1683839219517	1683839235452
USER	Usuario Estandar	468	END	1683839219513	1683839235452
USER	Usuario Estandar	526	END	1683839219526	1683839235452
USER	Usuario Estandar	806	END	1683839219628	1683839235468
USER	Usuario Avanzado	1056	END	1683839222125	1683839235498
USER	Usuario Estandar	488	END	1683839219519	1683839235529
USER	Usuario Estandar	507	END	1683839219522	1683839235529
USER	Usuario Estandar	489	END	1683839219519	1683839235529
USER	Usuario Estandar	483	END	1683839219519	1683839235529
USER	Usuario Estandar	548	END	1683839219532	1683839235529
USER	Usuario Estandar	547	END	1683839219531	1683839235529
USER	Usuario Estandar	543	END	1683839219530	1683839235529
USER	Usuario Estandar	491	END	1683839219520	1683839235529
USER	Usuario Estandar	472	END	1683839219517	1683839235529
USER	Usuario Estandar	495	END	1683839219520	1683839235529
USER	Usuario Estandar	559	END	1683839219533	1683839235529
USER	Usuario Estandar	463	END	1683839219512	1683839235529
USER	Usuario Estandar	479	END	1683839219518	1683839235529
USER	Usuario Estandar	515	END	1683839219524	1683839235529
USER	Usuario Estandar	803	END	1683839219627	1683839235560
USER	Usuario Estandar	139	END	1683839219459	1683839235560
USER	Usuario Avanzado	1176	END	1683839228098	1683839235560
USER	Usuario Avanzado	1015	END	1683839220065	1683839235576
USER	Usuario Estandar	678	END	1683839219596	1683839235669
USER	Usuario Estandar	716	END	1683839219602	1683839235685
USER	Usuario Estandar	822	END	1683839219632	1683839235701
USER	Usuario Estandar	605	END	1683839219578	1683839235701
USER	Usuario Estandar	870	END	1683839219638	1683839235701
USER	Usuario Estandar	854	END	1683839219636	1683839235701
USER	Usuario Estandar	701	END	1683839219599	1683839235731
USER	Usuario Estandar	858	END	1683839219637	1683839235731
USER	Usuario Estandar	798	END	1683839219626	1683839235762
USER	Usuario Estandar	718	END	1683839219603	1683839235762
USER	Usuario Estandar	540	END	1683839219530	1683839235899
USER	Usuario Estandar	639	END	1683839219588	1683839235899
USER	Usuario Estandar	992	END	1683839219652	1683839235899
REQUEST	1107		PeticionZorros	1683839224665	1683839235961	KO	j.n.s.SSLException: handshake timed out
REQUEST	1108		PeticionZorros	1683839224715	1683839236007	KO	j.n.s.SSLException: handshake timed out
USER	Usuario Estandar	201	END	1683839219466	1683839236115
USER	Usuario Estandar	207	END	1683839219467	1683839236115
REQUEST	1131		PeticionZorros	1683839225865	1683839236130	KO	j.n.s.SSLException: handshake timed out
USER	Usuario Estandar	670	END	1683839219594	1683839236145
USER	Usuario Avanzado	1066	END	1683839222619	1683839236239
USER	Usuario Estandar	707	END	1683839219600	1683839236255
USER	Usuario Estandar	562	END	1683839219534	1683839236395
USER	Usuario Estandar	521	END	1683839219525	1683839236453
USER	Usuario Estandar	616	END	1683839219580	1683839236453
USER	Usuario Estandar	610	END	1683839219579	1683839236453
USER	Usuario Estandar	553	END	1683839219533	1683839236455
USER	Usuario Estandar	537	END	1683839219528	1683839236455
USER	Usuario Estandar	595	END	1683839219576	1683839236455
USER	Usuario Estandar	579	END	1683839219570	1683839236455
USER	Usuario Estandar	680	END	1683839219596	1683839236455
USER	Usuario Estandar	632	END	1683839219586	1683839236455
USER	Usuario Estandar	600	END	1683839219577	1683839236455
USER	Usuario Estandar	664	END	1683839219593	1683839236455
USER	Usuario Estandar	505	END	1683839219522	1683839236455
USER	Usuario Estandar	584	END	1683839219571	1683839236485
USER	Usuario Avanzado	1097	END	1683839224171	1683839236607
USER	Usuario Avanzado	1077	END	1683839223170	1683839236607
USER	Usuario Estandar	502	END	1683839219522	1683839236625
USER	Usuario Estandar	454	END	1683839219510	1683839236653
USER	Usuario Estandar	518	END	1683839219524	1683839236653
USER	Usuario Estandar	819	END	1683839219632	1683839236653
USER	Usuario Avanzado	1100	END	1683839224324	1683839236715
USER	Usuario Estandar	749	END	1683839219610	1683839236765
USER	Usuario Estandar	765	END	1683839219613	1683839236765
USER	Usuario Estandar	797	END	1683839219626	1683839236765
USER	Usuario Estandar	786	END	1683839219621	1683839236765
USER	Usuario Estandar	723	END	1683839219604	1683839236765
USER	Usuario Estandar	781	END	1683839219618	1683839236806
USER	Usuario Estandar	787	END	1683839219624	1683839236806
USER	Usuario Estandar	989	END	1683839219652	1683839236806
USER	Usuario Estandar	725	END	1683839219604	1683839236806
USER	Usuario Estandar	874	END	1683839219639	1683839236806
USER	Usuario Estandar	730	END	1683839219605	1683839236806
USER	Usuario Estandar	843	END	1683839219635	1683839236806
USER	Usuario Estandar	629	END	1683839219586	1683839236806
USER	Usuario Estandar	811	END	1683839219629	1683839236806
USER	Usuario Estandar	933	END	1683839219645	1683839236806
USER	Usuario Estandar	314	END	1683839219480	1683839236806
USER	Usuario Estandar	757	END	1683839219611	1683839236806
USER	Usuario Estandar	939	END	1683839219646	1683839236806
USER	Usuario Estandar	709	END	1683839219601	1683839236806
USER	Usuario Estandar	566	END	1683839219534	1683839236806
USER	Usuario Estandar	705	END	1683839219600	1683839236806
REQUEST	1142		PeticionZorros	1683839226417	1683839236869	KO	j.n.s.SSLException: handshake timed out
USER	Usuario Estandar	875	END	1683839219639	1683839236975
USER	Usuario Estandar	501	END	1683839219522	1683839236975
REQUEST	744		PeticionZorros	1683839219609	1683839237099	KO	j.n.s.SSLException: handshake timed out
REQUEST	920		PeticionZorros	1683839219644	1683839237099	KO	j.n.s.SSLException: handshake timed out
REQUEST	918		PeticionZorros	1683839219644	1683839237129	KO	j.n.s.SSLException: handshake timed out
REQUEST	984		PeticionZorros	1683839219651	1683839237129	KO	j.n.s.SSLException: handshake timed out
REQUEST	549		PeticionZorros	1683839219532	1683839237253	KO	j.n.s.SSLException: handshake timed out
USER	Usuario Avanzado	1115	END	1683839225066	1683839237315
USER	Usuario Avanzado	1071	END	1683839222866	1683839237330
USER	Usuario Avanzado	1107	END	1683839224665	1683839237965
USER	Usuario Avanzado	1108	END	1683839224715	1683839238025
REQUEST	686		PeticionZorros	1683839219597	1683839238113	KO	j.n.s.SSLException: handshake timed out
USER	Usuario Avanzado	1131	END	1683839225865	1683839238145
REQUEST	829		PeticionZorros	1683839219633	1683839238161	KO	j.n.s.SSLException: handshake timed out
REQUEST	1174		PeticionZorros	1683839227995	1683839238208	KO	j.n.s.SSLException: handshake timed out
REQUEST	524		PeticionZorros	1683839219657	1683839238255	KO	j.n.s.SSLException: handshake timed out
USER	Usuario Estandar	574	END	1683839219568	1683839238275
USER	Usuario Estandar	622	END	1683839219584	1683839238275
USER	Usuario Estandar	555	END	1683839219533	1683839238275
USER	Usuario Estandar	883	END	1683839219640	1683839238275
USER	Usuario Estandar	606	END	1683839219578	1683839238275
USER	Usuario Estandar	654	END	1683839219590	1683839238275
USER	Usuario Estandar	523	END	1683839219525	1683839238275
USER	Usuario Estandar	998	END	1683839219652	1683839238275
USER	Usuario Estandar	753	END	1683839219611	1683839238333
USER	Usuario Estandar	602	END	1683839219577	1683839238364
USER	Usuario Estandar	762	END	1683839219613	1683839238364
USER	Usuario Estandar	906	END	1683839219642	1683839238385
USER	Usuario Estandar	619	END	1683839219583	1683839238385
USER	Usuario Estandar	497	END	1683839219521	1683839238385
USER	Usuario Estandar	650	END	1683839219590	1683839238385
USER	Usuario Estandar	570	END	1683839219536	1683839238385
USER	Usuario Estandar	698	END	1683839219599	1683839238415
USER	Usuario Estandar	583	END	1683839219571	1683839238415
USER	Usuario Estandar	519	END	1683839219524	1683839238415
USER	Usuario Estandar	657	END	1683839219591	1683839238415
USER	Usuario Estandar	890	END	1683839219641	1683839238415
USER	Usuario Estandar	695	END	1683839219598	1683839238415
USER	Usuario Estandar	666	END	1683839219593	1683839238415
USER	Usuario Estandar	481	END	1683839219518	1683839238415
USER	Usuario Estandar	721	END	1683839219603	1683839238415
USER	Usuario Estandar	673	END	1683839219595	1683839238442
USER	Usuario Estandar	737	END	1683839219607	1683839238442
USER	Usuario Estandar	839	END	1683839219634	1683839238443
USER	Usuario Estandar	849	END	1683839219636	1683839238445
USER	Usuario Estandar	746	END	1683839219609	1683839238445
USER	Usuario Estandar	567	END	1683839219535	1683839238445
USER	Usuario Estandar	887	END	1683839219640	1683839238445
USER	Usuario Estandar	791	END	1683839219625	1683839238445
USER	Usuario Estandar	807	END	1683839219628	1683839238445
USER	Usuario Estandar	599	END	1683839219577	1683839238445
USER	Usuario Estandar	929	END	1683839219645	1683839238445
USER	Usuario Estandar	743	END	1683839219608	1683839238445
USER	Usuario Estandar	557	END	1683839219533	1683839238445
USER	Usuario Estandar	801	END	1683839219626	1683839238445
USER	Usuario Estandar	647	END	1683839219589	1683839238445
USER	Usuario Estandar	633	END	1683839219586	1683839238488
REQUEST	828		PeticionZorros	1683839219633	1683839238504	KO	j.n.s.SSLException: handshake timed out
USER	Usuario Estandar	987	END	1683839219651	1683839238504
USER	Usuario Estandar	955	END	1683839219648	1683839238504
REQUEST	876		PeticionZorros	1683839219639	1683839238504	KO	j.n.s.SSLException: handshake timed out
REQUEST	844		PeticionZorros	1683839219635	1683839238519	KO	j.n.s.SSLException: handshake timed out
REQUEST	848		PeticionZorros	1683839219636	1683839238519	KO	j.n.s.SSLException: handshake timed out
USER	Usuario Estandar	577	END	1683839219569	1683839238534
USER	Usuario Estandar	884	END	1683839219640	1683839238585
REQUEST	1178		PeticionZorros	1683839228205	1683839238659	KO	j.n.s.SSLException: handshake timed out
REQUEST	1136		PeticionZorros	1683839226124	1683839238659	KO	j.n.s.SSLException: handshake timed out
USER	Usuario Avanzado	1142	END	1683839226416	1683839238887
USER	Usuario Estandar	954	END	1683839219648	1683839238934
USER	Usuario Estandar	770	END	1683839219614	1683839239229
USER	Usuario Estandar	914	END	1683839219643	1683839239244
USER	Usuario Estandar	824	END	1683839219633	1683839239244
USER	Usuario Estandar	841	END	1683839219635	1683839239276
USER	Usuario Estandar	747	END	1683839219609	1683839239605
USER	Usuario Estandar	769	END	1683839219614	1683839239605
USER	Usuario Estandar	587	END	1683839219572	1683839239662
USER	Usuario Estandar	33	END	1683839219446	1683839239662
USER	Usuario Estandar	715	END	1683839219602	1683839239662
REQUEST	916		PeticionZorros	1683839219644	1683839239986	KO	j.n.s.SSLException: handshake timed out
REQUEST	592		PeticionZorros	1683839219575	1683839239986	KO	j.n.s.SSLException: handshake timed out
REQUEST	900		PeticionZorros	1683839219642	1683839239987	KO	j.n.s.SSLException: handshake timed out
REQUEST	576		PeticionZorros	1683839219569	1683839239987	KO	j.n.s.SSLException: handshake timed out
REQUEST	932		PeticionZorros	1683839219645	1683839239987	KO	j.n.s.SSLException: handshake timed out
REQUEST	608		PeticionZorros	1683839219579	1683839239987	KO	j.n.s.SSLException: handshake timed out
REQUEST	672		PeticionZorros	1683839219595	1683839239987	KO	j.n.s.SSLException: handshake timed out
REQUEST	964		PeticionZorros	1683839219650	1683839239987	KO	j.n.s.SSLException: handshake timed out
REQUEST	528		PeticionZorros	1683839219527	1683839239987	KO	j.n.s.SSLException: handshake timed out
REQUEST	704		PeticionZorros	1683839219600	1683839239988	KO	j.n.s.SSLException: handshake timed out
REQUEST	544		PeticionZorros	1683839219531	1683839239988	KO	j.n.s.SSLException: handshake timed out
REQUEST	560		PeticionZorros	1683839219534	1683839239988	KO	j.n.s.SSLException: handshake timed out
REQUEST	752		PeticionZorros	1683839219611	1683839240032	KO	j.n.s.SSLException: handshake timed out
REQUEST	784		PeticionZorros	1683839219621	1683839240048	KO	j.n.s.SSLException: handshake timed out
REQUEST	880		PeticionZorros	1683839219640	1683839240049	KO	j.n.s.SSLException: handshake timed out
REQUEST	944		PeticionZorros	1683839219647	1683839240049	KO	j.n.s.SSLException: handshake timed out
REQUEST	591		PeticionZorros	1683839219575	1683839240064	KO	j.n.s.SSLException: handshake timed out
REQUEST	896		PeticionZorros	1683839219641	1683839240064	KO	j.n.s.SSLException: handshake timed out
REQUEST	703		PeticionZorros	1683839219600	1683839240064	KO	j.n.s.SSLException: handshake timed out
REQUEST	687		PeticionZorros	1683839219597	1683839240127	KO	j.n.s.SSLException: handshake timed out
REQUEST	476		PeticionZorros	1683839219518	1683839240127	KO	j.n.s.SSLException: handshake timed out
REQUEST	719		PeticionZorros	1683839219603	1683839240128	KO	j.n.s.SSLException: handshake timed out
REQUEST	831		PeticionZorros	1683839219634	1683839240129	KO	j.n.s.SSLException: handshake timed out
REQUEST	847		PeticionZorros	1683839219636	1683839240129	KO	j.n.s.SSLException: handshake timed out
REQUEST	879		PeticionZorros	1683839219640	1683839240129	KO	j.n.s.SSLException: handshake timed out
REQUEST	751		PeticionZorros	1683839219610	1683839240129	KO	j.n.s.SSLException: handshake timed out
REQUEST	911		PeticionZorros	1683839219643	1683839240129	KO	j.n.s.SSLException: handshake timed out
REQUEST	959		PeticionZorros	1683839219648	1683839240130	KO	j.n.s.SSLException: handshake timed out
REQUEST	991		PeticionZorros	1683839219652	1683839240130	KO	j.n.s.SSLException: handshake timed out
REQUEST	1011		PeticionZorros	1683839219866	1683839240220	KO	j.n.s.SSLException: handshake timed out
USER	Usuario Avanzado	1174	END	1683839227995	1683839240225
USER	Usuario Avanzado	1178	END	1683839228204	1683839240675
USER	Usuario Avanzado	1136	END	1683839226123	1683839240675
REQUEST	1033		PeticionZorros	1683839220957	1683839241305	KO	j.n.s.SSLException: handshake timed out
REQUEST	1054		PeticionZorros	1683839222016	1683839242032	KO	i.n.c.ConnectTimeoutException: connection timed out: randomfox.ca/172.67.193.95:443
USER	Usuario Estandar	920	END	1683839219644	1683839242125
USER	Usuario Estandar	744	END	1683839219609	1683839242125
USER	Usuario Estandar	984	END	1683839219651	1683839242154
USER	Usuario Estandar	918	END	1683839219644	1683839242154
USER	Usuario Avanzado	1011	END	1683839219865	1683839242232
